ticker,date,direction,confidence,entry_price,stop_price,tp1,tp2,spread_cost_pct,slippage_pct,outcome,exit_price,r_multiple,hold_bars,set
DIA,2022-10-21,SELL,31.9,294.1133,302.1896,279.7902,266.9906,0.01,0.0,STOP_HIT,302.1896,-1.0,3,train
DIA,2022-11-03,SELL,18.1,304.388,309.2819,290.0759,279.1011,0.01,0.05,STOP_HIT,309.2819,-1.0,2,train
DIA,2025-04-15,SELL,35.0,395.9222,418.7878,368.7426,340.1454,0.01,0.0,EXPIRED,414.1198,-0.7958,20,train
DIA,2025-04-23,SELL,35.2,389.4237,413.2262,358.6969,327.5372,0.01,0.0,STOP_HIT,416.4929,-1.1372,13,train
DIA,2025-04-30,SELL,35.3,402.263,413.7452,381.9696,363.8121,0.01,0.0,STOP_HIT,416.4929,-1.2393,8,train
DIA,2025-05-07,SELL,24.8,406.5396,415.2588,390.7733,376.7815,0.01,0.05,STOP_HIT,416.4929,-1.1415,3,val
DIA,2026-04-02,SELL,23.3,463.9167,475.7081,450.4021,435.9415,0.01,0.0,STOP_HIT,478.6768,-1.2518,3,val
TSLA,2022-02-09,SELL,43.7,302.4872,340.9231,270.3247,229.9828,0.1,0.0,TP1_HIT,270.3247,0.8368,8,train
TSLA,2022-03-18,SELL,44.4,304.6884,325.0231,270.8281,239.8595,0.1,0.0,STOP_HIT,325.0231,-1.0,2,train
TSLA,2022-03-25,SELL,22.3,354.6783,360.6214,305.2248,273.5695,0.1,0.0,STOP_HIT,360.6214,-1.0,1,train
TSLA,2022-05-31,SELL,44.9,251.4683,281.5326,214.3809,176.0086,0.1,0.0,TP1_HIT,214.3809,1.2336,10,train
TSLA,2022-06-22,SELL,45.8,237.6688,260.5392,203.4833,170.88,0.1,0.0,STOP_HIT,260.5392,-1.0,20,train
TSLA,2022-07-07,SELL,45.7,242.091,264.674,217.7024,190.8614,0.1,0.0,STOP_HIT,264.674,-1.0,10,train
TSLA,2022-07-14,SELL,45.0,239.76,257.1933,213.14,187.9667,0.1,0.0,STOP_HIT,257.1933,-1.0,5,train
TSLA,2022-10-28,SELL,40.7,225.9638,248.7668,201.5243,174.5286,0.1,0.0,TP1_HIT,201.5243,1.0718,6,train
TSLA,2022-11-30,SELL,42.7,196.8829,209.3979,175.1029,155.5057,0.1,0.0,TP1_HIT,175.1029,1.7403,5,train
TSLA,2023-01-23,SELL,44.4,142.857,157.4761,125.4486,107.1471,0.1,0.0,STOP_HIT,159.97,-1.1706,3,train
TSLA,2023-01-30,SELL,44.4,164.4054,181.3804,147.0329,127.4057,0.1,0.0,STOP_HIT,181.3804,-1.0,2,train
TSLA,2023-05-08,SELL,39.4,168.781,182.62,157.35,142.91,0.1,0.0,STOP_HIT,182.62,-1.0,10,train
TSLA,2023-09-08,SELL,22.1,263.8736,265.9771,225.1971,201.8943,0.1,0.05,STOP_HIT,265.9771,-1.0,1,train
TSLA,2023-09-20,SELL,22.1,257.4632,279.285,240.33,218.07,0.1,0.05,TP1_HIT,240.33,0.7851,3,train
TSLA,2023-10-09,SELL,20.0,257.3634,274.6389,239.7114,219.7529,0.1,0.05,TP1_HIT,239.7114,1.0218,8,train
TSLA,2023-11-16,SELL,32.1,231.768,250.2282,211.4057,189.2214,0.1,0.0,STOP_HIT,250.2282,-1.0,8,train
TSLA,2023-11-28,SELL,37.4,248.9608,262.5171,225.6571,204.5943,0.1,0.0,STOP_HIT,262.5171,-1.0,20,train
TSLA,2023-12-05,SELL,18.3,242.5556,252.9936,219.6886,200.6571,0.1,0.05,STOP_HIT,252.9936,-1.0,7,train
TSLA,2023-12-14,SELL,22.8,250.9588,264.4161,233.2286,215.4071,0.1,0.0,STOP_HIT,264.4161,-1.0,9,train
TSLA,2024-02-16,SELL,37.9,195.9339,211.0232,185.1857,170.4214,0.1,0.0,TP1_HIT,185.1857,0.7123,11,train
TSLA,2024-03-01,SELL,38.1,198.5313,213.9061,187.6186,172.5971,0.1,0.0,TP1_HIT,187.6186,0.7098,1,train
TSLA,2024-04-10,SELL,38.9,172.3775,183.4268,156.2043,140.6486,0.1,0.0,TP1_HIT,156.2043,1.4637,4,train
TSLA,2024-04-24,SELL,39.0,158.801,174.6754,145.4029,128.6757,0.1,0.0,STOP_HIT,188.42,-1.8658,3,train
TSLA,2024-05-01,SELL,37.9,182.6771,195.2322,159.6671,139.3443,0.1,0.0,EXPIRED,178.79,0.3096,20,train
TSLA,2024-05-08,SELL,39.3,174.7475,190.3254,153.9129,133.1057,0.1,0.05,EXPIRED,177.94,-0.2049,20,train
TSLA,2025-03-28,SELL,43.3,248.936,289.6778,228.7128,193.8757,0.1,0.05,TP1_HIT,228.7128,0.4964,6,train
TSLA,2025-04-11,SELL,47.2,258.1016,292.0932,199.2657,146.2214,0.1,0.0,STOP_HIT,292.0932,-1.0,10,train
TSLA,2025-04-28,SELL,47.7,285.2145,318.4675,242.43,198.98,0.1,0.0,STOP_HIT,321.99,-1.1059,10,train
TSLA,2025-05-05,SELL,47.7,272.7003,304.635,247.76,215.26,0.1,0.05,STOP_HIT,304.635,-1.0,4,val
TSLA,2026-04-14,SELL,37.5,366.4632,386.7504,334.1329,304.0657,0.1,0.0,STOP_HIT,386.7504,-1.0,1,val
TSLA,2026-04-21,SELL,35.5,386.9887,410.9922,353.6572,320.8943,0.1,0.05,EXPIRED,394.7,-0.3213,8,val
TSLA,2026-04-28,SELL,37.7,375.0246,397.4057,347.5057,318.9914,0.1,0.0,EXPIRED,394.7,-0.8791,3,val
COIN,2022-02-09,SELL,46.1,210.3594,241.0093,179.1543,143.8086,0.1,0.0,TP1_HIT,179.1543,1.0181,8,train
COIN,2022-02-16,SELL,45.4,201.8979,228.9546,179.9672,151.9743,0.1,0.0,TP1_HIT,179.9672,0.8105,3,train
COIN,2022-03-18,SELL,47.5,181.6182,205.6211,159.6986,133.4571,0.1,0.0,STOP_HIT,205.6211,-1.0,7,train
COIN,2022-03-28,SELL,47.6,198.751,220.4696,175.9971,150.5843,0.1,0.0,TP1_HIT,175.9971,1.0477,7,train
COIN,2022-04-05,SELL,34.1,172.5708,194.2861,154.3486,131.5271,0.1,0.05,TP1_HIT,154.3486,0.8391,4,train
COIN,2022-07-07,SELL,52.9,55.5544,66.4386,45.4886,33.5171,0.1,0.0,STOP_HIT,67.08,-1.0589,9,train
