ticker,date,direction,confidence,entry_price,stop_price,tp1,tp2,spread_cost_pct,slippage_pct,outcome,exit_price,r_multiple,hold_bars,set
QQQ,2025-07-11,BUY,26.4,552.2717,543.7639,563.3312,574.5125,0.01,0.05,TP1_HIT,563.3312,1.2999,6,val
QQQ,2025-07-18,BUY,26.6,560.3466,551.23,569.7886,580.3934,0.01,0.05,TP1_HIT,569.7886,1.0357,7,val
QQQ,2025-07-25,BUY,26.8,565.979,557.2199,573.6813,583.0878,0.01,0.05,STOP_HIT,556.7626,-1.0522,5,val
QQQ,2025-08-01,BUY,26.8,557.0375,543.0575,563.5289,575.2269,0.01,0.0,TP1_HIT,563.5289,0.4643,2,val
QQQ,2025-08-08,BUY,26.9,572.9075,562.5184,585.6326,598.8407,0.01,0.05,STOP_HIT,562.5184,-1.0,8,val
QQQ,2025-08-15,BUY,27.0,574.3649,564.5829,589.3659,603.5277,0.01,0.0,STOP_HIT,564.5829,-1.0,3,val
QQQ,2025-08-22,BUY,24.4,568.6308,560.0461,582.9312,596.0083,0.01,0.05,STOP_HIT,559.2334,-1.0947,6,val
QQQ,2025-09-02,BUY,21.1,567.1809,554.138,576.0467,588.566,0.01,0.0,TP1_HIT,576.0467,0.6798,3,val
QQQ,2025-09-10,BUY,20.2,581.431,568.9872,591.3044,604.057,0.01,0.05,TP1_HIT,591.3044,0.7934,6,val
QQQ,2025-09-17,BUY,19.9,593.0648,578.8592,599.7616,611.7059,0.01,0.05,TP1_HIT,599.7616,0.4714,3,val
QQQ,2025-09-24,BUY,23.6,590.7523,586.4171,605.4714,616.3596,0.01,0.0,TP1_HIT,605.4714,3.3953,6,val
QQQ,2025-10-01,BUY,23.8,605.8787,593.1918,613.0794,624.4437,0.01,0.05,STOP_HIT,593.1918,-1.0,7,val
QQQ,2025-10-08,BUY,26.1,610.2901,600.9868,621.7474,633.6107,0.01,0.05,STOP_HIT,600.9868,-1.0,2,val
QQQ,2025-10-15,BUY,20.3,603.9325,588.0033,617.6002,634.5128,0.01,0.05,TP1_HIT,617.6002,0.858,8,val
QQQ,2025-10-24,BUY,22.9,623.3047,600.6171,635.4133,655.2969,0.01,0.05,STOP_HIT,600.6171,-1.0,10,val
QQQ,2025-10-31,BUY,26.5,633.5573,613.93,645.5219,663.5745,0.01,0.0,STOP_HIT,613.93,-1.0,4,val
QQQ,2025-11-07,BUY,22.8,617.4069,594.4792,626.4676,644.7467,0.01,0.0,STOP_HIT,594.4792,-1.0,7,val
IWM,2021-10-28,BUY,25.7,215.2351,211.2703,221.1547,226.803,0.01,0.0,TP1_HIT,221.1547,1.493,2,train
IWM,2021-11-04,BUY,25.8,227.9816,220.6921,231.6063,237.843,0.01,0.05,STOP_HIT,220.6921,-1.0,10,train
IWM,2021-11-18,BUY,19.6,220.4034,216.6827,228.818,235.7524,0.01,0.0,STOP_HIT,216.6827,-1.0,3,train
IWM,2022-08-05,BUY,20.6,183.0333,176.419,188.5973,195.5563,0.01,0.05,TP1_HIT,188.5973,0.8412,4,train
IWM,2022-08-12,BUY,18.5,189.3677,185.4996,197.7255,204.7116,0.01,0.05,STOP_HIT,185.4996,-1.0,5,train
IWM,2022-08-22,BUY,19.8,181.7898,176.1627,188.5837,195.6814,0.01,0.0,STOP_HIT,176.1627,-1.0,6,train
IWM,2022-08-29,BUY,24.6,178.8193,172.7342,185.6026,192.956,0.01,0.0,STOP_HIT,172.7342,-1.0,3,train
IWM,2022-09-08,BUY,23.3,176.5463,169.1585,182.5291,190.1694,0.01,0.05,STOP_HIT,169.1585,-1.0,6,train
IWM,2022-12-08,BUY,23.8,172.0404,168.2058,179.5021,185.9571,0.01,0.0,STOP_HIT,167.0778,-1.2942,6,train
IWM,2023-01-17,BUY,19.2,180.3079,174.8861,185.8716,192.1491,0.01,0.05,STOP_HIT,174.8861,-1.0,2,train
IWM,2023-02-01,BUY,18.8,188.5418,181.8712,193.7627,200.5579,0.01,0.05,STOP_HIT,181.8712,-1.0,7,train
IWM,2023-02-08,BUY,19.1,186.7363,179.874,192.4553,199.6446,0.01,0.0,STOP_HIT,179.874,-1.0,9,train
IWM,2023-02-15,BUY,20.5,184.4922,181.2727,194.4933,202.0479,0.01,0.05,STOP_HIT,181.2727,-1.0,3,train
IWM,2023-02-28,BUY,21.8,180.9293,175.8896,187.5841,194.2667,0.01,0.0,STOP_HIT,175.8896,-1.0,7,train
IWM,2023-03-07,BUY,23.0,179.5833,174.584,185.5791,191.8621,0.01,0.0,STOP_HIT,174.584,-1.0,2,train
IWM,2023-06-14,BUY,19.2,179.18,174.7086,186.765,193.6543,0.01,0.05,STOP_HIT,174.7086,-1.0,6,train
IWM,2023-07-03,BUY,18.1,181.1647,177.4944,186.9787,192.3984,0.01,0.05,STOP_HIT,177.4944,-1.0,2,train
IWM,2023-07-11,BUY,25.5,186.6152,179.4616,189.2096,194.7799,0.01,0.05,TP1_HIT,189.2096,0.3627,5,train
IWM,2023-07-18,BUY,25.6,190.4296,185.3598,195.2747,200.9404,0.01,0.05,STOP_HIT,185.3598,-1.0,15,train
IWM,2023-07-25,BUY,25.6,188.4669,184.3947,194.1911,199.789,0.01,0.0,STOP_HIT,184.3947,-1.0,10,train
IWM,2023-08-01,BUY,25.7,189.355,187.4767,196.5837,201.7877,0.01,0.05,STOP_HIT,187.4767,-1.0,2,train
IWM,2023-08-08,BUY,25.8,186.6284,182.6911,192.3085,197.8041,0.01,0.0,STOP_HIT,182.6911,-1.0,4,train
IWM,2023-12-18,BUY,25.2,193.0547,186.1861,198.8353,206.0634,0.01,0.05,TP1_HIT,198.8353,0.8416,5,train
IWM,2023-12-26,BUY,25.2,199.5808,193.5388,206.5836,214.0378,0.01,0.05,STOP_HIT,192.5926,-1.1566,5,train
IWM,2024-01-03,BUY,25.3,189.3529,183.5623,197.3482,205.2259,0.01,0.0,STOP_HIT,183.5484,-1.0024,9,train
IWM,2024-01-16,BUY,25.3,183.5667,181.3744,192.6163,199.0403,0.01,0.0,TP1_HIT,192.6163,4.1279,5,train
IWM,2024-01-23,BUY,25.3,193.6648,185.9279,198.2235,205.2495,0.01,0.05,STOP_HIT,185.9279,-1.0,9,train
IWM,2024-01-30,BUY,25.4,192.5227,187.8398,199.6354,206.3757,0.01,0.05,STOP_HIT,187.8398,-1.0,2,train
IWM,2024-02-06,BUY,25.2,189.3627,183.5135,196.2067,203.4599,0.01,0.0,TP1_HIT,196.2067,1.1701,4,train
IWM,2024-02-14,BUY,21.3,196.1148,188.1883,202.4035,210.5264,0.01,0.0,TP1_HIT,202.4035,0.7934,12,train
IWM,2024-03-21,BUY,21.4,203.425,198.8365,209.4638,215.5366,0.01,0.05,STOP_HIT,198.8365,-1.0,8,train
IWM,2024-03-28,BUY,25.6,206.2828,201.1922,211.709,217.7187,0.01,0.05,STOP_HIT,201.1922,-1.0,2,train
IWM,2024-07-11,BUY,25.7,208.9688,202.8473,211.7118,216.7772,0.01,0.05,TP1_HIT,211.7118,0.4481,2,train
IWM,2024-07-18,BUY,21.0,213.5914,207.8595,221.6674,229.5577,0.01,0.05,TP1_HIT,221.6674,1.409,9,train
IWM,2024-07-25,BUY,21.8,219.745,209.0148,226.1233,235.8996,0.01,0.05,STOP_HIT,204.8514,-1.388,6,train
IWM,2024-08-19,BUY,22.1,210.9022,202.7124,222.2363,233.3929,0.01,0.05,STOP_HIT,202.7124,-1.0,15,train
IWM,2024-08-26,BUY,24.8,214.8476,210.4987,223.8701,231.511,0.01,0.05,STOP_HIT,210.4987,-1.0,5,train
IWM,2024-09-04,BUY,18.1,209.4725,203.2015,216.5264,224.1406,0.01,0.0,STOP_HIT,203.2015,-1.0,2,train
IWM,2024-09-13,BUY,24.3,213.5914,206.8198,220.4904,228.3022,0.01,0.05,TP1_HIT,220.4904,1.0188,3,train
IWM,2024-10-11,BUY,18.8,218.0821,212.9999,224.1169,230.4694,0.01,0.05,TP2_HIT,230.4694,2.4374,18,train
IWM,2024-10-18,BUY,25.7,222.1986,217.5,228.1983,234.3116,0.01,0.05,STOP_HIT,217.5,-1.0,2,train
IWM,2024-11-06,BUY,25.6,233.2873,227.4162,241.5469,249.6215,0.01,0.05,STOP_HIT,227.4162,-1.0,7,train
IWM,2024-11-13,BUY,25.7,232.2455,224.6583,240.3785,249.3614,0.01,0.0,STOP_HIT,224.6583,-1.0,2,train
IWM,2024-11-20,BUY,25.8,228.6292,220.3609,236.5092,245.7368,0.01,0.05,TP1_HIT,236.5092,0.953,3,train
IWM,2024-11-27,BUY,25.7,238.684,230.9512,245.3993,253.6554,0.01,0.05,STOP_HIT,230.9512,-1.0,10,train
IWM,2024-12-05,BUY,26.0,236.0252,229.0788,241.305,248.2915,0.01,0.0,STOP_HIT,229.0788,-1.0,6,train
IWM,2024-12-12,BUY,26.0,230.6903,226.2018,237.3331,243.6938,0.01,0.0,STOP_HIT,226.2018,-1.0,4,train
IWM,2025-06-10,BUY,20.4,213.4096,207.348,218.7229,225.2229,0.01,0.05,STOP_HIT,207.348,-1.0,3,val
IWM,2025-06-17,BUY,22.5,206.8086,202.6016,212.6243,218.3515,0.01,0.0,TP1_HIT,212.6243,1.3824,4,val
IWM,2025-06-25,BUY,25.5,211.2698,205.6746,216.4437,222.5975,0.01,0.05,TP1_HIT,216.4437,0.9247,4,val
IWM,2025-07-02,BUY,25.7,220.3825,214.1497,226.1161,232.954,0.01,0.05,EXPIRED,217.6511,-0.4382,20,val
IWM,2025-07-10,BUY,25.9,221.534,217.9852,229.7289,236.4396,0.01,0.05,STOP_HIT,217.9852,-1.0,3,val
IWM,2025-07-18,BUY,25.9,221.9013,215.3584,227.5138,234.4597,0.01,0.05,STOP_HIT,214.5063,-1.1302,10,val
IWM,2025-07-25,BUY,26.0,223.6683,217.7535,229.0657,235.5297,0.01,0.05,STOP_HIT,217.7535,-1.0,4,val
IWM,2025-08-01,BUY,18.7,214.8551,207.6446,220.6458,228.075,0.01,0.0,TP1_HIT,220.6458,0.8031,4,val
IWM,2025-08-08,BUY,23.0,219.0421,213.461,225.3907,232.2077,0.01,0.0,TP1_HIT,225.3907,1.1375,3,val
IWM,2025-08-15,BUY,25.9,225.5444,219.456,233.1615,240.9932,0.01,0.05,TP1_HIT,233.1615,1.2511,5,val
IWM,2025-08-22,BUY,25.7,232.4236,227.5159,240.2392,247.5097,0.01,0.05,TP1_HIT,240.2392,1.5925,17,val
IWM,2025-09-03,BUY,25.9,232.3967,226.972,238.2792,244.7404,0.01,0.0,TP1_HIT,238.2792,1.0844,6,val
IWM,2025-09-10,BUY,25.8,234.9962,229.674,241.0655,247.5749,0.01,0.0,TP1_HIT,241.0655,1.1404,5,val
IWM,2025-09-17,BUY,22.6,239.7128,232.9019,244.0247,250.3806,0.01,0.05,TP1_HIT,244.0247,0.6331,2,val
IWM,2025-09-24,BUY,25.9,237.7821,234.9618,247.5692,254.7735,0.01,0.0,TP1_HIT,247.5692,3.4702,14,val
IWM,2025-10-02,BUY,26.0,244.2422,237.729,249.4973,256.2221,0.01,0.05,STOP_HIT,237.729,-1.0,6,val
IWM,2025-10-09,BUY,26.0,244.5182,239.1398,250.193,256.5091,0.01,0.0,STOP_HIT,239.1398,-1.0,1,val
IWM,2025-10-17,BUY,25.5,245.3838,234.9727,251.7564,261.3472,0.01,0.0,STOP_HIT,234.9727,-1.0,19,val
IWM,2025-10-24,BUY,25.5,250.6432,240.1187,258.8699,269.5848,0.01,0.05,STOP_HIT,240.1187,-1.0,7,val
IWM,2026-01-12,BUY,22.3,262.1012,256.3105,267.3359,273.6361,0.01,0.05,TP1_HIT,267.3359,0.904,6,val
